Date,Hang Seng CEI,HSCEI_return,Euro Stoxx 50,STOXX50E_return,Crude Oil WTI,WTICL_return
2018-01-09,12255.68,0.001674678,3622.87,0.001775222,62.96,0.019925482
2018-01-10,12289.17,0.002732611,3609.83,-0.003599356,63.57,0.009688691
2018-01-11,12295.52,0.000516715,3595.24,-0.004041742,63.8,0.003618059
2018-01-12,12468.93,0.014103511,3612.61,0.004831388,64.3,0.007836991
2018-01-15,12470.42,0.000119497,3611.81,-0.000221447,64.73,0.007000622
2018-01-16,12787.28,0.025408928,3622.01,0.002824069,63.73,-0.015448787
2018-01-17,12868.78,0.006373521,3612.78,-0.002548309,63.97,0.003765887
2018-01-18,13094.92,0.017572761,3620.91,0.002250345,63.95,-0.000312647
2018-01-19,13179.52,0.006460521,3649.07,0.007777051,63.37,-0.009069586
2018-01-22,13204.58,0.001901435,3665.28,0.004442228,63.49,0.001893641
2018-01-23,13490.45,0.021649307,3672.29,0.001912541,64.47,0.015435502
2018-01-24,13620.93,0.009672027,3643.22,-0.007916041,65.61,0.017682643
2018-01-25,13388.16,-0.017089141,3630.15,-0.003587486,65.51,-0.001524158
2018-01-26,13723.96,0.025081863,3647.41,0.004754624,66.14,0.009616852
2018-01-29,13659.59,-0.004690337,3643.04,-0.00119811,65.56,-0.008769277
2018-01-30,13389.38,-0.019781706,3606.75,-0.009961461,64.5,-0.016168395
2018-01-31,13561.65,0.012866167,3609.29,0.000704235,64.73,0.003565891
2018-02-01,13434.14,-0.009402248,3577.35,-0.008849386,65.8,0.016530202
2018-02-02,13538.66,0.007780178,3523.28,-0.01511454,65.45,-0.005319149
2018-02-05,13479.83,-0.004345334,3478.77,-0.012633115,64.15,-0.01986249
2018-02-06,12686.6,-0.058845698,3394.92,-0.024103347,63.39,-0.011847233
2018-02-07,12433.29,-0.019966737,3454.52,0.017555642,61.79,-0.025240574
2018-02-08,12380.38,-0.004255511,3377.3,-0.022353323,61.15,-0.010357663
2018-02-09,11901.67,-0.038666826,3325.99,-0.015192609,59.2,-0.031888798
2018-02-12,11900.31,-0.00011427,3368.25,0.012705991,59.29,0.00152027
2018-02-13,12004.51,0.008756074,3340.93,-0.008111037,59.19,-0.001686625
2018-02-14,12260.99,0.021365304,3369.83,0.008650286,60.6,0.023821591
2018-02-15,12535.51,0.022389709,3389.63,0.005875667,61.34,0.012211221
2018-02-20,12396.87,-0.011059781,3435.08,0.008008123,61.9,-0.007694774
2018-02-21,12686.88,0.023393808,3430.16,-0.001432281,61.68,-0.00355412
2018-02-22,12528.64,-0.012472728,3431.99,0.000533503,62.77,0.017671855
2018-02-23,12735.06,0.016475851,3441.46,0.002759332,63.55,0.012426318
2018-02-26,12834.06,0.007773815,3463.18,0.006311275,63.91,0.005664831
2018-02-27,12646.54,-0.014611121,3458.03,-0.001487073,63.01,-0.014082303
2018-02-28,12382.08,-0.020911649,3438.96,-0.005514701,61.64,-0.021742581
2018-03-01,12428.88,0.003779656,3399.16,-0.011573266,60.99,-0.010545101
2018-03-02,12203.91,-0.018100585,3324.75,-0.021890702,61.25,0.004262994
2018-03-05,11991.79,-0.017381315,3355.32,0.009194676,62.57,0.02155102
2018-03-06,12311.54,0.026664076,3357.86,0.000757007,62.6,0.000479463
2018-03-07,12180.29,-0.01066073,3377.36,0.00580727,61.15,-0.023162939
2018-03-08,12334.83,0.012687711,3413.28,0.010635526,60.12,-0.016843827
2018-03-09,12431.2,0.007812836,3420.54,0.002126986,62.04,0.031936128
2018-03-12,12697.31,0.021406622,3429.48,0.002613622,61.36,-0.010960671
2018-03-13,12746.78,0.003896101,3397.35,-0.009368767,60.71,-0.01059322
2018-03-14,12684.52,-0.004884371,3390.98,-0.001874991,60.96,0.004117938
2018-03-15,12719.84,0.002784496,3414.13,0.006826935,61.19,0.003772966
2018-03-16,12673.07,-0.003676933,3437.4,0.006815792,62.34,0.018793921
2018-03-19,12660.46,-0.000995023,3394.79,-0.012395997,62.06,-0.004491498
2018-03-20,12597.42,-0.004979282,3412.08,0.005093099,63.4,0.021592008
2018-03-21,12521.55,-0.006022662,3401.04,-0.003235563,65.17,0.027917981
2018-03-22,12427.55,-0.007507058,3348.19,-0.015539364,64.3,-0.013349701
2018-03-23,12128.27,-0.024081979,3298.07,-0.014969282,65.88,0.024572317
2018-03-26,12197.7,0.005724642,3278.72,-0.005867068,65.55,-0.005009107
2018-03-27,12301.55,0.0085139,3316.95,0.011660038,65.25,-0.004576659
2018-03-28,12001.16,-0.024418874,3331.25,0.004311189,64.38,-0.013333333
2018-03-29,11998.34,-0.000234977,3361.5,0.009080675,64.94,0.008698354
2018-04-03,12136.67,0.011529095,3346.93,-0.004334375,63.51,0.007935248
2018-04-04,11857.41,-0.023009606,3340.35,-0.001965981,63.37,-0.002204377
2018-04-06,11967.66,0.009297983,3408.1,-0.006370355,62.06,-0.023292414
2018-04-09,12073,0.008802055,3414.85,0.001980576,63.42,0.021914277
2018-04-10,12324.02,0.02079185,3438.78,0.007007628,65.51,0.032954904
2018-04-11,12324.68,5.36E-05,3419.71,-0.005545571,66.82,0.019996947
2018-04-12,12288.86,-0.002906363,3443.97,0.007094169,67.07,0.003741395
2018-04-13,12261.23,-0.002248378,3448,0.001170161,67.39,0.004771135
2018-04-16,12008.13,-0.020642301,3441.04,-0.002018561,66.22,-0.017361626
2018-04-17,11900.48,-0.00896476,3477.91,0.010714784,66.52,0.004530353
2018-04-18,11986.07,0.007192147,3490.89,0.003732126,68.47,0.029314492
2018-04-19,12239.84,0.021172077,3486.6,-0.001228913,68.29,-0.002628889
2018-04-20,12054.23,-0.015164414,3494.2,0.002179774,68.38,0.001317909
2018-04-23,12000.16,-0.004485562,3513.06,0.005397516,68.64,0.003802281
2018-04-24,12244.88,0.020393061,3510.88,-0.000620542,67.7,-0.013694639
2018-04-25,12094.32,-0.012295751,3485.83,-0.007134963,68.05,0.005169867
2018-04-26,11949.38,-0.011984138,3506.03,0.00579489,68.19,0.002057311
2018-04-27,12066.58,0.00980804,3518.78,0.003636592,68.1,-0.001319842
2018-04-30,12331.39,0.021945738,3536.52,0.00504152,68.57,0.006901615
2018-05-02,12193.59,-0.011174734,3553.79,0.004957215,67.93,0.010111524
2018-05-03,12018.86,-0.01432966,3529.12,-0.006941885,68.43,0.007360518
2018-05-04,11890.62,-0.010669897,3550.59,0.00608367,69.72,0.018851381
2018-05-07,11966.41,0.006373932,3564.19,0.003830349,70.73,0.014486517
2018-05-08,12144.79,0.014906726,3557.88,-0.001770388,69.06,-0.023610915
2018-05-09,12185.44,0.003347114,3569.74,0.003333446,71.14,0.030118737
2018-05-10,12233.96,0.003981801,3569.71,-8.40E-06,71.36,0.003092494
2018-05-11,12345.3,0.009100896,3565.52,-0.001173765,70.7,-0.009248879
2018-05-14,12544.55,0.016139745,3565.74,6.17E-05,70.96,0.003677511
2018-05-15,12440.75,-0.00827451,3564.29,-0.000406648,71.31,0.004932356
2018-05-16,12440.12,-5.06E-05,3562.85,-0.000404008,71.49,0.00252419
2018-05-17,12278.43,-0.012997463,3592.18,0.008232174,71.49,0
2018-05-18,12355.13,0.006246727,3573.76,-0.005127805,71.28,-0.002937474
2018-05-21,12349.61,-0.000446778,3572.57,-0.000332983,72.24,0.013468013
2018-05-23,12090.79,-0.020957747,3541.82,-0.012664297,71.84,-0.004020519
2018-05-24,12152.62,0.00511381,3521.76,-0.005663755,70.71,-0.015729399
2018-05-25,12047.75,-0.008629415,3515.36,-0.001817273,67.88,-0.040022628
2018-05-28,12115.17,0.005596066,3482.64,-0.009307724,67.05,-0.004602138
2018-05-29,11959.08,-0.012883847,3428.14,-0.015649048,66.73,-0.004772558
2018-05-30,11769.16,-0.01588082,3441.19,0.003806729,68.21,0.02217893
2018-05-31,11978.3,0.017770172,3406.65,-0.010037225,67.04,-0.01715291
2018-06-01,12020.09,0.003488809,3453.54,0.013764255,65.81,-0.018347255
2018-06-04,12249.58,0.019092203,3469.57,0.004641614,64.75,-0.016106975
2018-06-05,12259.32,0.000795129,3456.79,-0.003683454,65.52,0.011891892
2018-06-06,12283.58,0.001978903,3460.82,0.001165821,64.73,-0.012057387
2018-06-07,12407.8,0.010112687,3459.77,-0.000303396,65.95,0.01884752
2018-06-08,12165.79,-0.019504666,3447.3,-0.003604286,65.74,-0.00318423
2018-06-11,12172.03,0.000512914,3480.22,0.009549503,66.1,0.005476118
2018-06-12,12206.57,0.002837653,3475.58,-0.001333249,66.36,0.003933434
2018-06-13,12035.63,-0.014003934,3479.56,0.001145133,66.64,0.004219409
2018-06-14,11950.7,-0.007056548,3527.11,0.013665521,66.89,0.003751501
2018-06-15,11870.18,-0.006737681,3505.02,-0.006262918,65.06,-0.02735835
2018-06-19,11492.77,-0.0317948,3435.3,-0.009043313,65.07,-0.011845103
2018-06-20,11505.74,0.001128536,3439.6,0.00125171,66.22,0.017673275
2018-06-21,11364.66,-0.012261706,3403.51,-0.010492499,65.54,-0.010268801
2018-06-22,11339.87,-0.002181324,3441.6,0.011191388,68.58,0.046383888
2018-06-25,11208.9,-0.011549515,3369.21,-0.021033821,68.08,-0.007290755
2018-06-26,11118.89,-0.008030226,3368.72,-0.000145435,70.53,0.035987074
2018-06-27,10879.17,-0.021559706,3397.13,0.00843347,72.76,0.031617751
2018-06-28,10868.45,-0.000985369,3365.52,-0.009304913,73.45,0.009483233
2018-06-29,11073,0.018820531,3395.6,0.008937698,74.15,0.009530293
2018-07-03,10872.2,-0.0181342,3406.34,0.010120959,74.14,0.002704896
2018-07-04,10712.64,-0.014675963,3412.03,0.001670415,74.13,-0.00013488
2018-07-05,10608.06,-0.009762299,3440.92,0.0084671,72.94,-0.01605288
2018-07-06,10622.62,0.001372541,3448.49,0.002199993,73.8,0.011790513
2018-07-09,10768.35,0.013718838,3460.44,0.003465285,73.85,0.000677507
2018-07-10,10824.97,0.005258001,3473.31,0.00371918,74.11,0.00352065
2018-07-11,10658.26,-0.015400505,3422.35,-0.014671884,70.38,-0.05033059
2018-07-12,10752.86,0.008875745,3445.49,0.006761436,70.33,-0.000710429
2018-07-13,10746.45,-0.00059612,3454.54,0.002626622,71.01,0.009668705
2018-07-16,10704.26,-0.003925948,3449.08,-0.001580529,68.06,-0.041543445
2018-07-17,10591.72,-0.010513571,3457.5,0.002441231,68.08,0.000293858
2018-07-18,10578.46,-0.001251921,3485.08,0.007976862,68.76,0.009988249
2018-07-19,10523.24,-0.005220041,3471.64,-0.003856439,69.46,0.010180337
2018-07-20,10682.64,0.015147426,3460.03,-0.003344241,70.46,0.014396775
2018-07-23,10731.36,0.00456067,3454.05,-0.001728309,67.89,-0.036474596
2018-07-24,10973.92,0.022602913,3483.31,0.008471215,68.52,0.009279717
2018-07-25,11074.16,0.009134384,3468.45,-0.004266057,69.3,0.011383538
2018-07-26,11021.35,-0.004768759,3509.26,0.011766063,69.61,0.004473304
2018-07-27,11047.42,0.002365409,3527.18,0.00510649,68.69,-0.013216492
2018-07-30,11046.32,-9.96E-05,3512.31,-0.004215832,70.13,0.02096375
2018-07-31,11024.73,-0.001954497,3525.49,0.003752516,68.76,-0.019535149
2018-08-01,10973.04,-0.00468855,3509.23,-0.004612125,67.66,-0.015997673
2018-08-02,10733.19,-0.021858118,3469.21,-0.011404211,68.96,0.019213716
2018-08-03,10693.79,-0.003670856,3482.4,0.003802018,68.49,-0.006815545
2018-08-06,10701.96,0.000763995,3483.3,0.000258442,69.01,0.007592349
2018-08-07,10866.1,0.015337377,3504.37,0.006048862,69.17,0.002318505
2018-08-08,10901.18,0.003228389,3493.6,-0.003073306,66.94,-0.03223941
2018-08-09,11019.93,0.010893316,3494.13,0.000151706,66.81,-0.001942038
2018-08-10,10943.08,-0.006973729,3426.28,-0.019418282,67.63,0.012273612
2018-08-13,10766.51,-0.016135311,3409.68,-0.004844905,67.2,-0.006358125
2018-08-14,10744.31,-0.00206195,3409.44,-7.04E-05,67.04,-0.002380952
2018-08-15,10535.14,-0.019467979,3359.08,-0.014770754,65.01,-0.03028043
2018-08-16,10479.68,-0.005264287,3377.56,0.005501506,65.46,0.006922012
2018-08-17,10513.83,0.003258687,3372.94,-0.001367851,65.91,0.006874427
2018-08-20,10632.36,0.011273722,3393.67,0.006145974,66.43,0.007889546
2018-08-21,10737.63,0.009900906,3411.66,0.005301046,67.35,0.013849165
2018-08-22,10850.17,0.010480898,3420.18,0.002497318,67.86,0.007572383
2018-08-23,10814.6,-0.00327829,3419.26,-0.000268992,67.83,-0.000442087
2018-08-24,10779.71,-0.003226194,3427.44,0.002392331,68.72,0.013121038
2018-08-27,11049.13,0.024993251,3456.01,0.008335667,68.87,0.002182771
2018-08-28,11097.59,0.004385866,3447.57,-0.002442123,68.53,-0.004936838
2018-08-29,11083.06,-0.001309293,3456.13,0.002482908,69.51,0.014300306
2018-08-30,10967.61,-0.010416798,3430.99,-0.007274032,70.25,0.01064595
2018-08-31,10875.58,-0.008391072,3392.9,-0.011101752,69.8,-0.006405694
2018-09-03,10813.57,-0.005701765,3394.99,0.000615992,70.12,0.002860412
2018-09-04,10890.63,0.007126231,3359.36,-0.010494876,69.87,-0.003565317
2018-09-05,10645.7,-0.022489975,3315.62,-0.013020337,68.72,-0.016459138
2018-09-06,10578.58,-0.006304893,3295.95,-0.005932525,67.77,-0.013824214
2018-09-07,10559.54,-0.001799863,3293.36,-0.000785813,67.75,-0.000295116
2018-09-10,10433.62,-0.011924762,3309.28,0.004833969,67.54,-0.003099631
2018-09-11,10333.16,-0.009628489,3311.66,0.00071919,69.25,0.02531833
2018-09-12,10238.77,-0.009134669,3326.6,0.004511333,70.37,0.016173285
2018-09-13,10503.01,0.025807787,3333.68,0.002128299,68.59,-0.02529487
2018-09-14,10575.17,0.006870411,3344.63,0.003284658,68.99,0.005831754
2018-09-17,10462.09,-0.010692972,3346.11,0.0004425,68.91,-0.001159588
2018-09-18,10556.98,0.009069889,3358.46,0.003690853,69.85,0.013640981
2018-09-19,10741.69,0.017496481,3368.56,0.003007331,71.12,0.018181818
2018-09-20,10792.59,0.004738547,3403.12,0.010259577,70.8,-0.004499438
2018-09-21,11027.13,0.021731577,3430.81,0.008136651,70.78,-0.000282486
2018-09-24,10827.52,-0.018101718,3410.44,-0.005937373,72.08,0.01836677
2018-09-26,10985.6,0.014599834,3433.15,0.003909608,71.57,-0.009822911
2018-09-27,10938.97,-0.004244648,3449.79,0.004846861,72.12,0.007684784
2018-09-28,11017.87,0.007212745,3399.2,-0.014664661,73.25,0.015668331
2018-10-02,10754.56,-0.023898449,3388.99,-0.007372238,75.23,-0.000929615
2018-10-03,10786.17,0.002939218,3405.48,0.004865756,76.41,0.015685232
2018-10-04,10547.64,-0.02211443,3375.08,-0.008926789,74.33,-0.027221568
2018-10-05,10530.32,-0.001642073,3345.51,-0.008761274,74.34,0.000134535
2018-10-08,10393.29,-0.0130129,3309.72,-0.01069792,74.29,-0.000672585
2018-10-09,10420.62,0.002629581,3321.79,0.003646834,74.96,0.00901871
2018-10-10,10442.71,0.002119835,3266.9,-0.016524223,73.17,-0.023879402
2018-10-11,10092.52,-0.033534399,3209.19,-0.017665065,70.97,-0.030066967
2018-10-12,10299.09,0.020467633,3194.41,-0.004605524,71.34,0.00521347
2018-10-15,10144.34,-0.015025599,3210.37,0.004996228,71.78,0.006167648
2018-10-16,10198.33,0.00532218,3257.34,0.014630712,71.92,0.001950404
2018-10-18,10136.76,-0.006037263,3211.59,-0.009709905,68.65,-0.015770609
2018-10-19,10222.18,0.008426756,3210.82,-0.000239757,69.12,0.006846322
2018-10-22,10490.67,0.026265435,3190.09,-0.006456295,69.17,0.00072338
2018-10-23,10234.9,-0.024380712,3140.94,-0.015407089,66.43,-0.039612549
2018-10-24,10226.41,-0.000829515,3130.33,-0.00337797,66.82,0.005870841
2018-10-25,10176.56,-0.004874633,3164.4,0.010883837,67.33,0.007632445
2018-10-26,10058.63,-0.011588395,3134.89,-0.009325623,67.59,0.003861577
2018-10-29,10012.63,-0.004573187,3154.93,0.006392569,67.04,-0.008137298
2018-10-30,9998.95,-0.001366274,3147.13,-0.002472321,66.18,-0.012828162
2018-10-31,10138.63,0.013969467,3197.51,0.016008236,65.31,-0.013145966
2018-11-01,10279.32,0.013876628,3204.21,0.00209538,63.69,-0.024804777
2018-11-02,10687.77,0.039735119,3214.41,0.003183312,63.14,-0.008635579
2018-11-05,10544.92,-0.013365744,3217.37,0.000920853,63.1,-0.000633513
2018-11-06,10632.64,0.008318698,3207.42,-0.003092588,62.21,-0.014104596
2018-11-07,10641.48,0.000831402,3246.16,0.012078244,61.67,-0.008680276
2018-11-08,10703.59,0.005836594,3237.6,-0.002636962,60.67,-0.01621534
2018-11-09,10431.46,-0.02542418,3229.49,-0.002504942,60.19,-0.007911653
2018-11-12,10440.34,0.000851271,3194.08,-0.01096458,59.93,-0.004319654
2018-11-13,10478.71,0.003675168,3224.82,0.009624055,55.69,-0.070749207
2018-11-14,10405.16,-0.007018994,3205.36,-0.006034445,56.25,0.010055665
2018-11-15,10555.49,0.014447639,3190.31,-0.00469526,56.46,0.003733333
2018-11-16,10583.77,0.002679175,3180.74,-0.002999708,56.46,0
2018-11-19,10631.66,0.004524853,3160.33,-0.006416746,56.76,0.005313496
2018-11-20,10466.11,-0.015571416,3116.07,-0.014004867,53.43,-0.058668076
2018-11-21,10486.07,0.001907108,3153.91,0.012143501,54.63,0.022459293
2018-11-22,10446.43,-0.003780253,3126.67,-0.008636898,54.02,-0.011166026
2018-11-23,10388.53,-0.005542563,3137.21,0.003370999,50.42,-0.066641984
2018-11-26,10521.53,0.012802581,3172.71,0.011315787,51.63,0.023998413
2018-11-27,10515.3,-0.000592119,3166.42,-0.001982532,51.56,-0.001355801
2018-11-28,10634.71,0.011355834,3168.29,0.000590572,50.29,-0.024631497
2018-11-29,10584.93,-0.004680899,3174.16,0.001852734,51.45,0.023066216
2018-11-30,10621.74,0.003477586,3173.13,-0.000324495,50.93,-0.0101069
2018-12-03,10882.16,0.02451764,3214.99,0.013192022,52.95,0.039662282
2018-12-04,10907.54,0.002332258,3189.25,-0.008006246,53.25,0.005665722
2018-12-05,10756.95,-0.013806046,3150.27,-0.012222309,52.89,-0.006760563
2018-12-06,10480.72,-0.025679212,3045.94,-0.033117796,51.49,-0.026470032
2018-12-07,10369.4,-0.010621408,3058.53,0.004133371,52.61,0.021751796
2018-12-10,10273.2,-0.009277297,3016.99,-0.013581688,51,-0.030602547
2018-12-11,10245.01,-0.002744033,3055.32,0.012704716,51.65,0.012745098
2018-12-12,10417.16,0.016803302,3107.97,0.017232238,51.15,-0.009680542
2018-12-13,10556.85,0.013409605,3112.17,0.001351364,52.58,0.027956989
2018-12-14,10359.43,-0.018700654,3092.6,-0.006288217,51.2,-0.026245721
2018-12-17,10351.81,-0.000735562,3063.65,-0.009361055,49.88,-0.02578125
2018-12-18,10230.52,-0.011716792,3040.13,-0.007677117,46.24,-0.07297514
2018-12-19,10195.59,-0.003414294,3051.38,0.0037005,47.2,0.020761246
2018-12-20,10090.75,-0.010282877,3000.06,-0.01681862,45.88,-0.027966102
2018-12-21,10100.95,0.001010827,3000.61,0.00018333,45.59,-0.006320837
2018-12-24,10062.94,-0.003763012,2973.78,-0.008941515,42.53,-0.067119982
2018-12-27,9991.06,-0.007143042,2937.36,-0.012247039,44.61,-0.034833405
2018-12-28,9992.22,0.000116104,2986.53,0.016739521,45.33,0.016139879
2018-12-31,10124.75,0.013263319,3001.42,0.004985719,45.41,0.001764836
2019-01-02,9833.69,-0.028747376,2993.18,-0.002745367,46.54,0.014164306
2019-01-03,9835.45,0.000178977,2954.66,-0.012869256,47.09,0.011817791
2019-01-04,10029.65,0.019744902,3041.85,0.029509317,47.96,0.01847526
2019-01-07,10123.85,0.009392152,3033.64,-0.002699015,48.52,0.011676397
2019-01-08,10133.74,0.000976901,3054.94,0.007021268,49.78,0.025968673
2019-01-09,10358.21,0.022150756,3070.24,0.005008282,52.36,0.051828043
2019-01-10,10394.59,0.00351219,3075.73,0.001788134,52.59,0.004392666
2019-01-11,10454.95,0.005806867,3070.04,-0.001849967,51.59,-0.019015022
2019-01-14,10292.44,-0.015543833,3055.18,-0.004840328,50.51,-0.02093429
2019-01-15,10502.62,0.020420814,3068.05,0.004212518,52.11,0.031676896
2019-01-16,10555.52,0.005036838,3077.22,0.002988869,52.31,0.003838035
2019-01-17,10512.15,-0.004108751,3069.35,-0.002557503,52.07,-0.004588033
2019-01-18,10636.97,0.011873879,3134.92,0.021362829,53.8,0.033224505
2019-01-21,10713.05,0.007152413,3125.07,-0.003142026,54.24,0.010997204
2019-01-22,10613.48,-0.009294272,3112.8,-0.003926312,52.57,-0.030789086
2019-01-23,10631.03,0.001653558,3112.13,-0.00021524,52.62,0.000951113
2019-01-24,10691,0.005641034,3126.31,0.004556365,53.13,0.009692132
2019-01-25,10873.67,0.017086334,3163.24,0.011812648,53.69,0.010540184
2019-01-28,10882.5,0.000812053,3137.27,-0.008209937,51.99,-0.031663252
2019-01-29,10867.42,-0.001385711,3153.42,0.005147788,53.31,0.025389498
2019-01-30,10897.13,0.00273386,3161.74,0.002638405,54.23,0.01725755
2019-01-31,11035.73,0.012718945,3159.43,-0.00073061,53.79,-0.00811359
2019-02-01,11063.94,0.002556242,3171.12,0.003700034,55.26,0.0273285
2019-02-04,11036.42,-0.00248736,3165.2,-0.001866848,54.56,-0.012667391
2019-02-08,10956.58,-0.00723423,3135.62,-0.00480519,52.72,0.001519757
2019-02-11,11016.93,0.005508106,3165.61,0.009564297,52.41,-0.005880121
2019-02-12,11044.65,0.002516127,3190.75,0.007941597,53.1,0.013165426
2019-02-13,11199.1,0.013984146,3202.37,0.003641777,53.9,0.015065913
2019-02-14,11170.35,-0.002567171,3182.66,-0.006154817,54.41,0.009461967
2019-02-15,10937.33,-0.020860582,3241.25,0.018409129,55.59,0.02168719
2019-02-18,11149.02,0.019354815,3244.79,0.001092171,56.27,-0.001065152
2019-02-19,11116.92,-0.002879177,3239.41,-0.001658043,56.09,-0.003198863
2019-02-20,11229.43,0.010120609,3259.49,0.00619866,56.92,0.014797647
2019-02-21,11305.98,0.006816909,3263.7,0.001291613,56.96,0.000702741
2019-02-22,11427.29,0.01072972,3270.55,0.002098845,57.26,0.005266854
2019-02-25,11631.03,0.017829249,3280.01,0.00289248,55.48,-0.031086273
2019-02-26,11543.95,-0.007486869,3289.32,0.002838406,55.5,0.00036049
2019-02-27,11457.27,-0.007508695,3282.77,-0.001991293,56.94,0.025945946
2019-02-28,11367.45,-0.007839564,3298.26,0.004718576,57.22,0.004917457
2019-03-01,11506.94,0.012271002,3312.1,0.004196152,55.8,-0.024816498
2019-03-04,11575.53,0.005960751,3317.12,0.001515655,56.59,0.014157706
2019-03-05,11582.61,0.000611635,3327.19,0.003035766,56.56,-0.000530129
2019-03-06,11592.03,0.000813288,3324.67,-0.000757396,56.22,-0.006011315
2019-03-07,11460.08,-0.011382821,3308.85,-0.004758367,56.66,0.007826396
2019-03-08,11156.82,-0.026462293,3283.6,-0.00763105,56.07,-0.01041299
2019-03-11,11276.91,0.01076382,3304.44,0.006346693,56.79,0.012841091
2019-03-12,11466.14,0.016780306,3303.95,-0.000148285,56.87,0.001408699
2019-03-13,11405.82,-0.005260707,3323.45,0.005902026,58.26,0.024441709
2019-03-14,11447.27,0.00363411,3342.03,0.005590576,58.61,0.006007552
2019-03-15,11508.17,0.005320046,3386.08,0.013180612,58.52,-0.001535574
2019-03-18,11674.83,0.014481885,3387.94,0.000549308,59.09,0.00974026
2019-03-19,11686.66,0.001013291,3409,0.006216167,59.03,-0.0010154
2019-03-20,11624.98,-0.005277812,3372.38,-0.010742153,59.83,0.013552431
2019-03-21,11544.09,-0.006958292,3367.4,-0.001476702,59.98,0.002507103
2019-03-22,11517.48,-0.002305076,3305.73,-0.018313833,59.04,-0.015671891
2019-03-25,11232.07,-0.024780594,3300.48,-0.001588151,58.82,-0.003726287
2019-03-26,11231.73,-3.03E-05,3319.53,0.005771888,59.94,0.019041142
2019-03-27,11305.36,0.006555535,3322.04,0.000756131,59.41,-0.008842176
2019-03-28,11294.81,-0.000933186,3320.29,-0.000526785,59.3,-0.00185154
2019-03-29,11379.62,0.007508758,3351.71,0.009463029,60.14,0.014165261
2019-04-01,11557.63,0.015642877,3385.38,0.010045619,61.59,0.024110409
2019-04-02,11546.66,-0.000949157,3395.7,0.003048402,62.58,0.016074038
2019-04-03,11705.16,0.013726913,3435.56,0.011738375,62.46,-0.001917546
2019-04-04,11692.37,-0.00109268,3441.93,0.001854137,62.1,-0.005763689
2019-04-08,11793.65,0.008662059,3438.06,-0.002729538,64.4,0.020925808
2019-04-09,11815,0.001810296,3417.22,-0.006061558,63.98,-0.006521739
2019-04-10,11764,-0.004316547,3424.65,0.002174282,64.61,0.009846827
2019-04-11,11618.04,-0.012407344,3435.34,0.003121487,63.58,-0.015941805
2019-04-12,11659.84,0.003597853,3447.83,0.003635739,63.89,0.004875747
2019-04-15,11631.86,-0.00239969,3450.46,0.000762799,63.4,-0.007669432
2019-04-16,11821.18,0.016275987,3463.36,0.003738632,64.05,0.010252366
2019-04-17,11848.98,0.002351711,3477.73,0.00414915,63.76,-0.004527713
2019-04-18,11768.63,-0.006781174,3499.23,0.006182194,64,0.003764115
2019-04-23,11731.02,-0.003195784,3503.85,0.00132029,66.3,0.00913242
2019-04-24,11663.78,-0.005731812,3502.63,-0.000348188,65.89,-0.006184012
2019-04-25,11502.04,-0.01386686,3491.92,-0.003057702,65.21,-0.010320231
2019-04-26,11510.87,0.00076769,3500.41,0.002431327,63.3,-0.029289986
2019-04-29,11638.18,0.011059981,3501.94,0.000437092,63.5,0.003159558
2019-04-30,11542.25,-0.008242698,3514.62,0.00362085,63.91,0.006456693
2019-05-02,11556.72,0.001253655,3488.93,-0.007309467,61.81,-0.028144654
2019-05-03,11575.05,0.00158609,3502.48,0.003883712,61.94,0.00210322
2019-05-06,11233.66,-0.029493609,3462.95,-0.011286289,62.25,0.005004843
2019-05-07,11261.05,0.002438208,3401.16,-0.017843168,61.4,-0.013654618
2019-05-08,11097.37,-0.014535057,3417.26,0.004733679,62.12,0.011726384
2019-05-09,10845.06,-0.022736018,3350.71,-0.019474667,61.7,-0.006761108
2019-05-10,10931.05,0.007928956,3361.05,0.003085913,61.66,-0.000648298
2019-05-14,10764.02,-0.015280325,3364.38,0.013129445,61.78,0.012123198
2019-05-15,10804.14,0.003727232,3385.78,0.006360756,62.02,0.003884752
2019-05-16,10811.62,0.000692327,3438.56,0.015588727,62.87,0.013705256
2019-05-17,10688.75,-0.011364624,3425.64,-0.003757387,62.76,-0.001749642
2019-05-20,10633.42,-0.005176471,3369.78,-0.016306442,63.1,0.005417463
2019-05-21,10634.62,0.000112852,3386.51,0.004964716,62.99,-0.001743265
2019-05-22,10604.55,-0.002827558,3386.72,6.20E-05,61.42,-0.024924591
2019-05-23,10401.11,-0.019184218,3327.2,-0.017574526,57.91,-0.057147509
2019-05-24,10445.54,0.004271659,3350.7,0.007062996,58.63,0.012433086
2019-05-27,10402.76,-0.004095528,3364.04,0.003981258,59.16,0.006636039
2019-05-28,10416.55,0.00132561,3348.86,-0.004512431,59.14,-0.000338066
2019-05-29,10390.45,-0.002505628,3297.81,-0.015243993,58.81,-0.00557998
2019-05-30,10450.09,0.005739886,3318.15,0.006167729,56.59,-0.037748682
2019-05-31,10387.17,-0.006021001,3280.43,-0.01136778,53.5,-0.054603287
2019-06-03,10430.64,0.00418497,3300.22,0.006032746,53.25,-0.004672897
2019-06-04,10341.12,-0.008582407,3333.49,0.010081146,53.48,0.004319249
2019-06-05,10345.05,0.000380036,3339.95,0.001937909,51.68,-0.033657442
2019-06-06,10334.32,-0.001037211,3338.41,-0.000461085,52.59,0.017608359
